"TOA5","Kanga_Sap03F","CR1000","33602","CR1000.Std.19","CPU:UTS_SAP02_Dendro24hrMinMaxHMP45.CR1","31416","Ten_Min_Temp_RH"
"TIMESTAMP","RECORD","AirTC","RH","e_Sat","e_kPa"
"TS","RN","Deg C","%","kPa","kPa"
"","","Smp","Smp","Smp","Smp"
"2012-07-18 19:00:00",6924,-40,0,0.01891484,0
"2012-07-18 19:10:00",6925,-40,0,0.01891484,0
"2012-07-18 19:20:00",6926,-40,0,0.01891484,0
"2012-07-18 19:30:00",6927,-40,0,0.01891484,0
"2012-07-18 19:40:00",6928,-40,0,0.01891484,0
"2012-07-18 19:50:00",6929,-40,0,0.01891484,0
"2012-07-18 20:00:00",6930,-40,0,0.01891484,0
"2012-07-18 20:10:00",6931,-40,0,0.01891484,0
"2012-07-18 20:20:00",6932,-40,0,0.01891484,0
"2012-07-18 20:30:00",6933,-40,0,0.01891484,0
"2012-07-18 20:40:00",6934,-40,0,0.01891484,0
"2012-07-18 20:50:00",6935,-40,0,0.01891484,0
"2012-07-18 21:00:00",6936,-40,0,0.01891484,0
"2012-07-18 21:10:00",6937,-40,0,0.01891484,0
"2012-07-18 21:20:00",6938,-40,0,0.01891484,0
"2012-07-18 21:30:00",6939,-40,0,0.01891484,0
"2012-07-18 21:40:00",6940,-40,0,0.01891484,0
"2012-07-18 21:50:00",6941,-40,0,0.01891484,0
"2012-07-18 22:00:00",6942,-40,0,0.01891484,0
"2012-07-18 22:10:00",6943,-40,0,0.01891484,0
"2012-07-18 22:20:00",6944,-40,0,0.01891484,0
"2012-07-18 22:30:00",6945,-40,0,0.01891484,0
"2012-07-18 22:40:00",6946,-40,0,0.01891484,0
"2012-07-18 22:50:00",6947,-40,0,0.01891484,0
"2012-07-18 23:00:00",6948,-40,0,0.01891484,0
"2012-07-18 23:10:00",6949,-40,0,0.01891484,0
"2012-07-18 23:20:00",6950,-40,0,0.01891484,0
"2012-07-18 23:30:00",6951,-40,0,0.01891484,0
"2012-07-18 23:40:00",6952,-40,0,0.01891484,0
"2012-07-18 23:50:00",6953,-40,0,0.01891484,0
"2012-07-19 00:00:00",6954,-40,0,0.01891484,0
"2012-07-19 00:10:00",6955,-40,0,0.01891484,0
"2012-07-19 00:20:00",6956,-40,0,0.01891484,0
"2012-07-19 00:30:00",6957,-40,0,0.01891484,0
"2012-07-19 00:40:00",6958,-40,0,0.01891484,0
"2012-07-19 00:50:00",6959,-40,0,0.01891484,0
"2012-07-19 01:00:00",6960,-40,0,0.01891484,0
"2012-07-19 01:10:00",6961,-40,0,0.01891484,0
"2012-07-19 01:20:00",6962,-40,0,0.01891484,0
"2012-07-19 01:30:00",6963,-40,0,0.01891484,0
"2012-07-19 01:40:00",6964,-40,0,0.01891484,0
"2012-07-19 01:50:00",6965,-40,0,0.01891484,0
"2012-07-19 02:00:00",6966,-40,0,0.01891484,0
"2012-07-19 02:10:00",6967,-40,0,0.01891484,0
"2012-07-19 02:20:00",6968,-40,0,0.01891484,0
"2012-07-19 02:30:00",6969,-40,0,0.01891484,0
"2012-07-19 02:40:00",6970,-40,0,0.01891484,0
"2012-07-19 02:50:00",6971,-40,0,0.01891484,0
"2012-07-19 03:00:00",6972,-40,0,0.01891484,0
"2012-07-19 03:10:00",6973,-40,0,0.01891484,0
"2012-07-19 03:20:00",6974,-40,0,0.01891484,0
"2012-07-19 03:30:00",6975,-40,0,0.01891484,0
"2012-07-19 03:40:00",6976,-40,0,0.01891484,0
"2012-07-19 03:50:00",6977,-40,0,0.01891484,0
"2012-07-19 04:00:00",6978,-40,0,0.01891484,0
"2012-07-19 04:10:00",6979,-40,0,0.01891484,0
"2012-07-19 04:20:00",6980,-40,0,0.01891484,0
"2012-07-19 04:30:00",6981,-40,0,0.01891484,0
"2012-07-19 04:40:00",6982,-40,0,0.01891484,0
"2012-07-19 04:50:00",6983,-40,0,0.01891484,0
"2012-07-19 05:00:00",6984,-40,0,0.01891484,0
"2012-07-19 05:10:00",6985,-40,0,0.01891484,0
"2012-07-19 05:20:00",6986,-40,0,0.01891484,0
"2012-07-19 05:30:00",6987,-40,0,0.01891484,0
"2012-07-19 05:40:00",6988,-40,0,0.01891484,0
"2012-07-19 05:50:00",6989,-40,0,0.01891484,0
"2012-07-19 06:00:00",6990,-40,0,0.01891484,0
"2012-07-19 06:10:00",6991,-40,0,0.01891484,0
"2012-07-19 06:20:00",6992,-40,0,0.01891484,0
"2012-07-19 06:30:00",6993,-40,0,0.01891484,0
"2012-07-19 06:40:00",6994,-40,0,0.01891484,0
"2012-07-19 06:50:00",6995,-40,0,0.01891484,0
"2012-07-19 07:00:00",6996,-40,0,0.01891484,0
"2012-07-19 07:10:00",6997,-40,0,0.01891484,0
"2012-07-19 07:20:00",6998,-40,0,0.01891484,0
"2012-07-19 07:30:00",6999,-40,0,0.01891484,0
"2012-07-19 07:40:00",7000,-40,0,0.01891484,0
"2012-07-19 07:50:00",7001,-40,0,0.01891484,0
"2012-07-19 08:00:00",7002,-40,0,0.01891484,0
"2012-07-19 08:10:00",7003,-40,0,0.01891484,0
"2012-07-19 08:20:00",7004,-40,0,0.01891484,0
"2012-07-19 08:30:00",7005,-40,0,0.01891484,0
"2012-07-19 08:40:00",7006,-40,0,0.01891484,0
"2012-07-19 08:50:00",7007,-40,0,0.01891484,0
"2012-07-19 09:00:00",7008,-40,0,0.01891484,0
"2012-07-19 09:10:00",7009,-40,0,0.01891484,0
"2012-07-19 09:20:00",7010,-40,0,0.01891484,0
"2012-07-19 09:30:00",7011,-40,0,0.01891484,0
"2012-07-19 09:40:00",7012,-40,0,0.01891484,0
